Category - this is a dummy column;Filename;calibration;Charge;Live time (%);current (nA);CaK;TiK;MnK;FeK;NiK;CuK;BrK;AgK;AuL;HgL;PbL;BiL
This is a dummy line;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
2;15fev021;cal1.txt;10;0.8832;15;0.234827899;0.05537817;0.002524909;0.285778986;0;1.149682971;0.396512681;51.92085598;0;0.012760417;0.069055707;0.02426404
2;15fev022;cal1.txt;10;0.8544;15;0.072120787;0;0;0.015625;0.003568586;2.476474719;0.024964888;55.74332865;0.004485019;0.011844569;0.083824906;0.032958801
2;15fev023;cal1.txt;10;0.8655;15;0.422645869;0.047764298;0;0.103489313;0;2.015829001;0.007127672;49.75239746;0;0.039087233;0.05824379;0.005718082
2;15fev024;cal1.txt;10;0.8358;15;0.132687246;0.040954774;0;0.0662838;0;3.049294089;0;52.46925102;0;0.03731754;0.061174922;0.006198851
2;15fev025;cal1.txt;10;0.8506;15;0.080343287;0.007497061;0;0.034187632;0;2.064542676;0.021667059;52.5860569;0.003900776;0.02932048;0.13566894;0.020632495
2;15fev026;cal1.txt;10;0.8627;15;0.138054944;0.007460299;0;0.061029327;0;1.69885244;0.01576446;50.08392257;0;0.035180248;0.113909818;0.012507245
2;15fev027;cal1.txt;10;0.8539;15;0.100585549;0.013350509;0;0.062770816;0;1.705703244;0.033142054;51.86953976;0;0.01685209;0.069446071;0.003882188
2;15fev028;cal1.txt;10;0.8614;15;0.174367309;0.026445322;0;0.096865568;0;1.575690736;0.067343859;50.28465289;0;0.024970977;0.062479684;0.003231948
2;15fev029;cal1.txt;10;0.8655;15;0.350202195;0.020392837;0.002835355;0.098613518;0.003529752;1.650491046;0.00418833;50.12651646;0;0.047001733;0.026828423;0
2;15fev030;cal1.txt;10;0.8513;15;0.140843416;0.014436744;0;0.071443674;0.004420298;2.155409374;0;52.72066252;0;0.039492541;0.030940914;0
2;15fev031;cal1.txt;10;0.8617;15;1.832424278;0.006492979;0.045479865;0.128118835;0.012498549;1.163049785;0.024811419;50.2635488;0.007066264;0.037437623;0.075084136;0
2;15fev032;cal1.txt;10;0.8436;15;0.193100996;0.027987198;0;0.094001897;0;2.620910384;0;52.69713134;0.087944523;0.047166904;0.210644855;0.023636795
2;15fev033;cal1.txt;10;0.821;15;0.375274056;0.040803898;0;0.103093788;0;5.58136419;0;83.0591961;0.012338611;0.324238733;0.145797808;0.030280146
2;15fev034;cal1.txt;10;0.8321;15;0.232063454;0.058899171;0.003922605;0.054068021;0;4.633818051;0;101.3958659;0;2.102752073;0.270039659;0.013856508
2;15fev035;cal1.txt;10;0.8433;15;0.415510494;0.12581525;0.006730701;0.2880351;0;2.764970947;0;95.79011028;0;5.037234673;0.155342108;0
2;15fev036;cal1.txt;10;0.7942;15;1.039788466;0.022953916;0.004507681;0.149584488;0;6.20586754;0;100.658902;0;0.053538152;0.239864014;0
0;15fev037;cal1.txt;10;0.8458;15;4.439583826;0.059895956;0.011669425;0.604516434;0.004348546;4.081461338;0.011139749;75.6807756;0;0.039028139;0.190588792;0
0;15fev038;cal1.txt;10;0.8411;15;12.19367495;0.128997741;0.044988705;1.643680894;0.003726073;2.20972536;0.202116276;82.6082511;0.172036619;0.022292236;0.102318393;0.012864107
0;15fev039;cal1.txt;10;0.8488;15;11.87452875;0.112405749;0.024022149;0.814797361;0;1.951343073;0.059660697;89.81998115;0.193449576;0.011168709;0.089184731;0.011736569
2;15fev040;cal1.txt;10;0.8501;15;0.580990472;0.014327726;0.002343254;0.161980943;0.00216798;2.699329491;0.008175509;96.74791201;0.015927538;0.048241383;0.108163745;0
2;15fev041;cal1.txt;10;0.8204;15;0.510970258;0.014151633;0.001966114;0.13505607;0;4.140419308;0;100.2573135;0.014285714;0.05710629;0.104900049;0
2;15fev042;cal1.txt;10;0.8086;15;0.21234232;0.047291615;0;0.071395004;0;6.138016325;0;100.2691071;0;0.12787534;0.0489488;0.00403908
2;15fev043;cal1.txt;10;0.8193;15;0.247772489;0.034480654;0.001987062;0.056328573;0;5.504210912;0.003906994;98.55754913;0;0.084804101;0.047992188;0
2;15fev044;cal1.txt;10;0.834;15;0.59940048;0.017961631;0.004472422;0.095251799;0.008261391;3.994604317;0;96.34892086;0;0.030815348;0.28764988;0
2;15fev045;cal1.txt;10;0.8227;15;0.627689316;0.036562538;0.0040282;0.127506989;0;4.162513674;0;97.40148292;0;0.028053969;0.257444998;0
2;15fev046;cal1.txt;10;0.8173;15;0.678942861;0.014082956;0.009514254;0.156857947;0;5.48611281;0;95.74868469;0.00589502;0.06068763;0.212284351;0
2;15fev047;cal1.txt;10;0.8207;15;0.702692823;0.009326185;0.00633971;0.103387352;0.006191056;5.240770074;0.005109053;95.80675034;0;0.046972097;0.214207384;0
2;15fev048;cal1.txt;10;0.8092;15;0.299431537;0.068203164;0.004602076;0.175605536;0;5.812778052;0;81.19933267;0.0128522;0.435615423;0.164359862;0.03329214
2;15fev049;cal1.txt;10;0.8632;15;0.873378128;0.007100324;0;0.117354032;0;1.449258573;0.012592678;89.77143188;0.086190918;0.013646895;0.146316033;0.011190918
2;15fev050;cal1.txt;10;0.8512;15;0.681508459;0;0.003777021;0.501292293;0.01;1.487664474;0.013463346;88.67034774;0.081778665;0.010922227;0.269266917;0.016694079
2;15fev051;cal1.txt;10;0.824;15;0.07815534;0.096674757;0.004514563;0.066747573;0;4.904247573;0;88.16674757;0.024817961;0.022864078;0.381796117;0.065436893
2;15fev052;cal1.txt;10;0.811;15;0.128976572;0.01197164;0;0.02054254;0;4.533292232;0.003657213;90.36658446;0.029321825;0.017422935;0.377805179;0.067940814
2;15fev053;cal1.txt;10;0.7976;15;0.235707121;0.022981444;0;3.842026078;0.007955115;3.090270812;0.045160481;71.08412738;0.040070211;0.046802909;0.450601805;0.026905717
2;15fev054;cal1.txt;10;0.8076;15;0.221644378;0.039598811;0.003730807;2.629148093;0.009047796;2.947127291;0.263992075;77.85153541;0.041134225;0.033048539;0.280089153;0.024418029
2;15fev055;cal1.txt;10;0.8289;15;0.488237423;0.027868259;0;0.156713717;0;4.143925685;0.00702256;87.65906623;0;0.064277959;0.03367113;0
2;15fev056;cal1.txt;10;0.8006;15;0.476017987;0.037846615;0;0.156382713;0;4.553834624;0.012118411;89.74394204;0;0.101336498;0.046402698;0
2;15fev057;cal1.txt;10;0.831;15;0.465583634;0.017809868;0;0.362695548;0.001683514;2.946570397;0;86.0166065;0;0.153068592;0.10299639;0
2;15fev058;cal1.txt;10;0.8364;15;1.174677188;0.045731707;0.005642037;1.242826399;0;2.079029173;0.038653754;88.54292205;0;0.18651363;0.139167862;0
